"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20230629
CVE: CVE-2023-24897
KB: KB5027536
Title: .NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20230629
CVE: CVE-2023-24897
KB: KB5027536
Title: .NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20230629
CVE: CVE-2023-24897
KB: KB5027536
Title: .NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36006
KB: KB5033371
Title: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36006
KB: KB5033371
Title: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36006
KB: KB5033371
Title: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36006
KB: KB5033371
Title: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38630
KB: KB5005568
Title: Windows Event Tracing Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38630
KB: KB5005568
Title: Windows Event Tracing Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38630
KB: KB5005568
Title: Windows Event Tracing Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38630
KB: KB5005568
Title: Windows Event Tracing Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35644
KB: KB5033371
Title: Windows Sysmain Service Elevation of Privilege
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35644
KB: KB5033371
Title: Windows Sysmain Service Elevation of Privilege
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35644
KB: KB5033371
Title: Windows Sysmain Service Elevation of Privilege
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35644
KB: KB5033371
Title: Windows Sysmain Service Elevation of Privilege
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20191008
CVE: CVE-2019-1316
KB: KB4519337
Title: Microsoft Windows Setup Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft Windows
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36425
KB: KB5032196
Title: Windows Distributed File System (DFS) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36425
KB: KB5032196
Title: Windows Distributed File System (DFS) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36425
KB: KB5032196
Title: Windows Distributed File System (DFS) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36425
KB: KB5032196
Title: Windows Distributed File System (DFS) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20220111
CVE: CVE-2022-21911
KB: KB5009718
Title: .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20220111
CVE: CVE-2022-21911
KB: KB5009718
Title: .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20220111
CVE: CVE-2022-21911
KB: KB5009718
Title: .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20220111
CVE: CVE-2022-21911
KB: KB5009718
Title: .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35642
KB: KB5033371
Title: Internet Connection Sharing (ICS) Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35642
KB: KB5033371
Title: Internet Connection Sharing (ICS) Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35642
KB: KB5033371
Title: Internet Connection Sharing (ICS) Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35642
KB: KB5033371
Title: Internet Connection Sharing (ICS) Denial of Service Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36012
KB: KB5033371
Title: DHCP Server Service Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36012
KB: KB5033371
Title: DHCP Server Service Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36012
KB: KB5033371
Title: DHCP Server Service Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36012
KB: KB5033371
Title: DHCP Server Service Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36397
KB: KB5032196
Title: Windows Pragmatic General Multicast (PGM) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36397
KB: KB5032196
Title: Windows Pragmatic General Multicast (PGM) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36397
KB: KB5032196
Title: Windows Pragmatic General Multicast (PGM) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36397
KB: KB5032196
Title: Windows Pragmatic General Multicast (PGM) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36696
KB: KB5033371
Title: Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36696
KB: KB5033371
Title: Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36696
KB: KB5033371
Title: Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36696
KB: KB5033371
Title: Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231116
CVE: CVE-2023-36423
KB: KB5032196
Title: Microsoft Remote Registry Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231116
CVE: CVE-2023-36423
KB: KB5032196
Title: Microsoft Remote Registry Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231116
CVE: CVE-2023-36423
KB: KB5032196
Title: Microsoft Remote Registry Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231116
CVE: CVE-2023-36423
KB: KB5032196
Title: Microsoft Remote Registry Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20220412
CVE: CVE-2022-26832
KB: KB5012328
Title: .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20220412
CVE: CVE-2022-26832
KB: KB5012328
Title: .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20220412
CVE: CVE-2022-26832
KB: KB5012328
Title: .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20220412
CVE: CVE-2022-26832
KB: KB5012328
Title: .NET Framework Denial of Service Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Denial of Service
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36005
KB: KB5033371
Title: Windows Telephony Server Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36005
KB: KB5033371
Title: Windows Telephony Server Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36005
KB: KB5033371
Title: Windows Telephony Server Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36005
KB: KB5033371
Title: Windows Telephony Server Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38637
KB: KB5005568
Title: Windows Storage Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38637
KB: KB5005568
Title: Windows Storage Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38637
KB: KB5005568
Title: Windows Storage Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20210923
CVE: CVE-2021-38637
KB: KB5005568
Title: Windows Storage Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20231114
CVE: CVE-2023-38545
KB: KB5032196
Title: Hackerone: CVE-2023-38545 SOCKS5 heap buffer overflow
Affected product: Windows Server 2019
Affected component: Hackerone
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-38545
KB: KB5032196
Title: Hackerone: CVE-2023-38545 SOCKS5 heap buffer overflow
Affected product: Windows Server 2019
Affected component: Hackerone
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-38545
KB: KB5032196
Title: Hackerone: CVE-2023-38545 SOCKS5 heap buffer overflow
Affected product: Windows Server 2019
Affected component: Hackerone
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-38545
KB: KB5032196
Title: Hackerone: CVE-2023-38545 SOCKS5 heap buffer overflow
Affected product: Windows Server 2019
Affected component: Hackerone
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35630
KB: KB5033371
Title: Internet Connection Sharing (ICS) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35630
KB: KB5033371
Title: Internet Connection Sharing (ICS) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35630
KB: KB5033371
Title: Internet Connection Sharing (ICS) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20231212
CVE: CVE-2023-35630
KB: KB5033371
Title: Internet Connection Sharing (ICS) Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36955
KB: KB5005568
Title: Windows Common Log File System Driver Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36955
KB: KB5005568
Title: Windows Common Log File System Driver Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36955
KB: KB5005568
Title: Windows Common Log File System Driver Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36955
KB: KB5005568
Title: Windows Common Log File System Driver Elevation of Privilege Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Elevation of Privilege
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36004
KB: KB5033371
Title: Windows DPAPI (Data Protection Application Programming Interface) Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36004
KB: KB5033371
Title: Windows DPAPI (Data Protection Application Programming Interface) Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36004
KB: KB5033371
Title: Windows DPAPI (Data Protection Application Programming Interface) Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20231212
CVE: CVE-2023-36004
KB: KB5033371
Title: Windows DPAPI (Data Protection Application Programming Interface) Spoofing Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Spoofing
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20190709
CVE: CVE-2019-1113
KB: KB4507419
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36401
KB: KB5032196
Title: Microsoft Remote Registry Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36401
KB: KB5032196
Title: Microsoft Remote Registry Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36401
KB: KB5032196
Title: Microsoft Remote Registry Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20231114
CVE: CVE-2023-36401
KB: KB5032196
Title: Microsoft Remote Registry Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20201013
CVE: ADV200012
KB: KB4580325
Title: October 2020 Adobe Flash Security Update
Affected product: Adobe Flash Player on Windows Server 2019
Affected component: Issuing CNA
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36965
KB: KB5005568
Title: Windows WLAN AutoConfig Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36965
KB: KB5005568
Title: Windows WLAN AutoConfig Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36965
KB: KB5005568
Title: Windows WLAN AutoConfig Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36965
KB: KB5005568
Title: Windows WLAN AutoConfig Service Remote Code Execution Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20230629
CVE: CVE-2023-24895
KB: KB5027536
Title: .NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20230629
CVE: CVE-2023-24895
KB: KB5027536
Title: .NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20230629
CVE: CVE-2023-24895
KB: KB5027536
Title: .NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20230629
CVE: CVE-2023-24895
KB: KB5027536
Title: .NET, .NET Framework, and Visual Studio Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Remote Code Execution
Exploit: n/a

Date: 20200811
CVE: CVE-2020-1046
KB: KB4570505
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Issuing CNA
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20200811
CVE: CVE-2020-1046
KB: KB4570505
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Issuing CNA
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20200811
CVE: CVE-2020-1046
KB: KB4570505
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.8 on Windows Server 2019
Affected component: Issuing CNA
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20200811
CVE: CVE-2020-1046
KB: KB4570505
Title: .NET Framework Remote Code Execution Vulnerability
Affected product: Microsoft .NET Framework 3.5 AND 4.7.2 on Windows Server 2019
Affected component: Issuing CNA
Severity: Critical
Impact: Remote Code Execution
Exploit: n/a

Date: 20220809
CVE: CVE-2022-34301
KB: KB5012170
Title: CERT/CC: CVE-2022-34301 Eurosoft Boot Loader Bypass
Affected product: Windows Server 2019
Affected component: CERT/CC
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20220809
CVE: CVE-2022-34301
KB: KB5012170
Title: CERT/CC: CVE-2022-34301 Eurosoft Boot Loader Bypass
Affected product: Windows Server 2019
Affected component: CERT/CC
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20220809
CVE: CVE-2022-34301
KB: KB5012170
Title: CERT/CC: CVE-2022-34301 Eurosoft Boot Loader Bypass
Affected product: Windows Server 2019
Affected component: CERT/CC
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20220809
CVE: CVE-2022-34301
KB: KB5012170
Title: CERT/CC: CVE-2022-34301 Eurosoft Boot Loader Bypass
Affected product: Windows Server 2019
Affected component: CERT/CC
Severity: Important
Impact: Security Feature Bypass
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36972
KB: KB5005568
Title: Windows SMB Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36972
KB: KB5005568
Title: Windows SMB Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36972
KB: KB5005568
Title: Windows SMB Information Disclosure Vulnerability
Affected product: Windows Server 2019
Affected component: Microsoft
Severity: Important
Impact: Information Disclosure
Exploit: n/a

Date: 20210923
CVE: CVE-2021-36972
KB: KB5005568
